protein,ligand,status,num_poses,best_affinity_kcal,elapsed_time_s,output_dir
Orai1WT-START-Fr0_cleaned,BV2_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,BV3_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,BV4_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,BY6_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,C11_ideal,success,10,-5.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,C1D_ideal,success,10,-8.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,C1N_ideal,success,10,-6.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,C3S_ideal,success,10,-10.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,C41_ideal,success,10,-6.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,C87_ideal,success,10,-8.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,C8E_ideal,success,10,-4.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,C90_ideal,success,10,-9.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CA3_ideal,success,10,-8.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CA5_ideal,success,10,-7.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CAA_ideal,success,10,-8.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CAI_ideal,success,10,-7.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CAO_ideal,success,10,-7.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CBD_ideal,success,10,-8.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CBN_ideal,success,10,-11.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CBO_ideal,success,10,-8.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CC0_ideal,success,10,-9.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CCQ_ideal,success,10,-7.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CDA_ideal,success,10,-8.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CDB_ideal,success,10,-9.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CDD_ideal,success,10,-10.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CDL_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CDU_ideal,success,10,-6.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CG2_ideal,success,10,-8.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CHL_ideal,success,10,-7.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CIS_ideal,success,10,-7.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CLL_ideal,success,10,-8.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CM1_ideal,success,10,-7.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CM2_ideal,success,10,-6.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CM5_ideal,success,10,-7.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CNA_ideal,success,10,-8.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CND_ideal,success,10,-9.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CNS_ideal,success,10,-6.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CO8_ideal,success,10,-7.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,COA_ideal,success,10,-7.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,COD_ideal,success,10,-7.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,COF_ideal,success,10,-7.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,COS_ideal,success,10,-7.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,COT_ideal,success,10,-8.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CP0_ideal,success,10,-10.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CP4_ideal,success,10,-8.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CPJ_ideal,success,10,-8.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CPL_ideal,success,10,-7.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CPQ_ideal,success,10,-7.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,CYU_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DAK_ideal,success,10,-8.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DB8_ideal,success,10,-7.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DCA_ideal,success,10,-8.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DCC_ideal,success,10,-6.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DDF_ideal,success,10,-8.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DDT_ideal,success,10,-11.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DEO_ideal,success,10,-9.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DEQ_ideal,success,10,-8.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DGB_ideal,success,10,-9.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DGD_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DGG_ideal,success,10,-6.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DGX_ideal,success,10,-9.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DHG_ideal,success,10,-6.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DI4_ideal,success,10,-7.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DID_ideal,success,10,-7.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DKK_ideal,success,10,-8.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DKT_ideal,success,10,-8.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DLP_ideal,success,10,-5.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DMY_ideal,success,10,-7.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DN0_ideal,success,10,-8.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DND_ideal,success,10,-8.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DOL_ideal,success,10,-7.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DR6_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DR7_ideal,success,10,-9.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DR9_ideal,success,10,-5.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DRA_ideal,success,10,-11.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DSO_ideal,success,10,-9.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,DVP_ideal,success,10,-9.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,E55_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,ED9_ideal,success,7,-10.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,EG3_ideal,success,10,-7.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,EH5_ideal,success,10,-9.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,EHA_ideal,success,10,-9.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,ELA_ideal,success,10,-6.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,ELD_ideal,success,10,-6.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,EM1_ideal,success,10,-10.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,EMH_ideal,success,10,-11.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,ENA_ideal,success,8,-10.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,ENB_ideal,success,10,-9.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,ENP_ideal,success,10,-6.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,EP6_ideal,success,10,-8.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,EPA_ideal,success,10,-6.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,EPH_ideal,success,10,-6.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,F23_ideal,success,10,-5.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,F42_ideal,success,10,-8.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,F6M_ideal,success,10,-8.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,F6O_ideal,success,10,-9.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,F9R_ideal,success,10,-9.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FAB_ideal,success,10,-9.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FAD_ideal,success,10,-10.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FAE_ideal,success,10,-10.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FCX_ideal,success,10,-8.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FE1_ideal,success,10,-9.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FI8_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FJ0_ideal,success,10,-10.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FMM_ideal,success,10,-10.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FR1_ideal,success,5,-9.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FRB_ideal,success,10,-8.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FRE_ideal,success,10,-9.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FRH_ideal,success,10,-9.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FRI_ideal,success,10,-10.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FUG_ideal,success,10,-9.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,FXG_ideal,success,10,-7.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,G65_ideal,success,10,-9.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GAH_ideal,success,10,-9.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GBM_ideal,success,10,-9.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GCG_ideal,success,10,-6.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GEL_ideal,success,10,-5.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GL8_ideal,success,10,-10.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GLE_ideal,success,10,-6.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GNF_ideal,success,10,-9.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GP3_ideal,success,10,-10.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GTA_ideal,success,10,-9.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GTG_ideal,success,10,-9.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GTY_ideal,success,10,-6.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,GV0_ideal,success,10,-11.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,H4M_ideal,success,10,-8.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HAL_ideal,success,10,-8.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HAZ_ideal,success,10,-8.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HDC_ideal,success,10,-7.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HDS_ideal,success,10,-5.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HG9_ideal,success,10,-5.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HMG_ideal,success,10,-8.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HOP_ideal,success,10,-8.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HSF_ideal,success,10,-6.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HXA_ideal,success,10,-6.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HXC_ideal,success,10,-8.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,HYC_ideal,success,10,-10.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,I12_ideal,success,10,-7.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,I50_ideal,success,10,-7.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,I52_ideal,success,10,-8.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,I6H_ideal,success,10,-8.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,IB2_ideal,success,10,-8.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,IBI_ideal,success,10,-7.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,IDB_ideal,success,10,-7.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,IH4_ideal,success,10,-7.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,IK7_ideal,success,10,-11.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,INA_ideal,success,10,-9.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,INB_ideal,success,10,-6.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,J12_ideal,success,10,-8.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,J15_ideal,success,10,-7.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,J78_ideal,success,10,-8.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,J80_ideal,success,10,-8.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,J8C_ideal,success,10,-9.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,JAS_ideal,success,10,-6.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,JE2_ideal,success,10,-11.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,JER_ideal,success,10,-7.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,JEU_ideal,success,10,-7.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,JHN_ideal,success,10,-10.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,JJH_ideal,success,10,-10.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,JNK_ideal,success,10,-10.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,JPR_ideal,success,10,-7.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,JT1_ideal,success,10,-8.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,K3R_ideal,success,10,-10.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,K5O_ideal,success,10,-8.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,KAB_ideal,failed,0,,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,KHF_ideal,success,10,-9.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,KLN_ideal,success,10,-10.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,KNT_ideal,success,10,-11.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,KOS_ideal,success,10,-7.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,KTY_ideal,success,10,-6.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,L17_ideal,success,10,-9.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,L1P_ideal,success,10,-6.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,L24_ideal,success,10,-8.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,L2P_ideal,success,10,-6.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,L3P_ideal,success,10,-6.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,L41_ideal,success,10,-5.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,L75_ideal,success,10,-12.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LBM_ideal,success,10,-10.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LDM_ideal,success,10,-5.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LEH_ideal,success,10,-7.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LHG_ideal,success,10,-5.1,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LIL_ideal,success,10,-6.7,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LIM_ideal,success,10,-6.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LK2_ideal,success,10,-7.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LK3_ideal,success,10,-6.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LK4_ideal,success,10,-9.6,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LMU_ideal,success,10,-7.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LPE_ideal,success,10,-6.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LPS_ideal,success,10,-5.8,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LTD_ideal,success,10,-7.5,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LTX_ideal,success,10,-7.3,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LVO_ideal,success,10,-7.0,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,LYB_ideal,success,10,-7.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,MA4_ideal,success,10,-7.9,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,MAY_ideal,success,10,-6.4,24.57,/workspace/master_dev/docking_ready_meeko/docking
Orai1WT-START-Fr0_cleaned,MCA_ideal,success,10,-8.2,24.57,/workspace/master_dev/docking_ready_meeko/docking
