protein,ligand,pose_sdf,pose_centroid_x,pose_centroid_y,pose_centroid_z,in_fpocket,nearest_fpocket_id,nearest_fpocket_dist_A,in_p2rank,nearest_p2rank_id,nearest_p2rank_dist_A,in_any_pocket
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_020.sdf,-10.25,28.08,-6.21,False,fpocket_cleaned_p005,24.27,False,p2rank_raw_p005,16.3,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_021.sdf,-9.81,28.0,-5.34,False,fpocket_cleaned_p005,23.98,False,p2rank_raw_p005,16.9,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_022.sdf,-9.88,28.06,-5.53,False,fpocket_cleaned_p005,24.06,False,p2rank_raw_p005,16.76,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_023.sdf,-10.15,28.25,-5.73,False,fpocket_cleaned_p005,24.36,False,p2rank_raw_p005,16.76,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_024.sdf,-8.98,26.9,-4.61,False,fpocket_cleaned_p005,22.62,False,p2rank_raw_p005,16.93,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_025.sdf,-9.9,27.88,-5.55,False,fpocket_cleaned_p005,23.91,False,p2rank_raw_p005,16.69,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_026.sdf,-10.07,28.23,-5.76,False,fpocket_cleaned_p005,24.31,False,p2rank_raw_p005,16.69,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_027.sdf,-9.88,28.07,-5.44,False,fpocket_cleaned_p005,24.07,False,p2rank_raw_p005,16.85,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_028.sdf,-9.94,27.99,-5.33,False,fpocket_cleaned_p005,24.01,False,p2rank_raw_p005,16.93,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_029.sdf,-10.08,28.29,-5.51,False,fpocket_cleaned_p005,24.35,False,p2rank_raw_p005,16.94,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_030.sdf,-10.2,28.09,-6.58,False,fpocket_cleaned_p005,24.29,False,p2rank_raw_p005,15.98,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_031.sdf,-10.06,28.08,-6.19,False,fpocket_cleaned_p005,24.2,False,p2rank_raw_p005,16.26,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_032.sdf,-8.86,27.27,-5.24,False,fpocket_cleaned_p005,22.94,False,p2rank_raw_p005,16.47,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_033.sdf,-9.96,27.48,-5.35,False,fpocket_cleaned_p005,23.56,False,p2rank_raw_p005,16.72,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_034.sdf,-9.71,28.09,-5.62,False,fpocket_cleaned_p005,24.04,False,p2rank_raw_p005,16.66,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_035.sdf,-10.08,27.63,-5.78,False,fpocket_cleaned_p005,23.77,False,p2rank_raw_p005,16.43,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_036.sdf,-9.13,27.27,-4.98,False,fpocket_cleaned_p005,23.03,False,p2rank_raw_p005,16.76,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_037.sdf,-9.19,27.55,-5.33,False,fpocket_cleaned_p005,23.33,False,p2rank_raw_p005,16.57,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_038.sdf,-10.05,27.99,-5.83,False,fpocket_cleaned_p005,24.08,False,p2rank_raw_p005,16.53,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_039.sdf,-10.23,27.69,-6.33,False,fpocket_cleaned_p005,23.92,False,p2rank_raw_p005,16.03,False
Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,unguided_040.sdf,-9.84,27.58,-5.76,False,fpocket_cleaned_p005,23.62,False,p2rank_raw_p005,16.36,False
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_001.sdf,-8.11,29.33,-3.12,False,fpocket_raw_p010,22.29,True,p2rank_raw_p010,3.33,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_002.sdf,-9.5,31.2,-3.1,False,fpocket_raw_p010,24.37,True,p2rank_raw_p010,3.98,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_003.sdf,-8.2,30.03,-3.53,False,fpocket_raw_p010,22.59,True,p2rank_raw_p010,3.68,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_004.sdf,-9.17,30.34,-4.12,False,fpocket_raw_p010,23.18,True,p2rank_raw_p010,4.55,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_005.sdf,-9.49,28.8,-2.88,False,fpocket_raw_p010,22.99,True,p2rank_raw_p010,3.82,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_006.sdf,-9.37,31.56,-2.97,False,fpocket_raw_p010,24.56,True,p2rank_raw_p010,3.93,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_007.sdf,-8.01,29.49,-3.19,False,fpocket_raw_p010,22.29,True,p2rank_raw_p010,3.35,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_008.sdf,-9.09,30.55,-4.39,False,fpocket_raw_p010,23.16,True,p2rank_raw_p010,4.79,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_009.sdf,-8.61,30.13,-3.63,False,fpocket_raw_p010,22.88,True,p2rank_raw_p010,3.89,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_010.sdf,-8.61,29.89,-2.0,False,fpocket_raw_p010,23.47,True,p2rank_raw_p010,2.4,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_011.sdf,-8.65,29.76,-3.68,False,fpocket_raw_p010,22.65,True,p2rank_raw_p010,3.95,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_012.sdf,-7.86,28.32,-3.75,False,fpocket_raw_p010,21.23,True,p2rank_raw_p010,4.19,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_013.sdf,-8.34,29.84,-2.9,False,fpocket_raw_p010,22.85,True,p2rank_raw_p010,3.12,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_014.sdf,-8.03,30.16,-2.53,False,fpocket_raw_p010,23.02,True,p2rank_raw_p010,2.67,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_015.sdf,-7.72,29.06,-2.9,False,fpocket_raw_p010,21.98,True,p2rank_raw_p010,3.12,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_016.sdf,-9.47,31.22,-2.85,False,fpocket_raw_p010,24.46,True,p2rank_raw_p010,3.78,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_017.sdf,-8.26,28.34,-4.06,False,fpocket_raw_p010,21.36,True,p2rank_raw_p010,4.53,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_018.sdf,-9.85,30.23,-7.37,False,fpocket_raw_p010,22.5,True,p2rank_raw_p010,7.83,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_019.sdf,-8.32,30.09,-3.46,False,fpocket_raw_p010,22.75,True,p2rank_raw_p010,3.64,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_020.sdf,-8.51,28.86,-3.72,False,fpocket_raw_p010,21.99,True,p2rank_raw_p010,4.1,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_021.sdf,-8.78,30.44,-2.47,False,fpocket_raw_p010,23.7,True,p2rank_raw_p010,2.92,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_022.sdf,-9.47,30.74,-2.62,False,fpocket_raw_p010,24.26,True,p2rank_raw_p010,3.47,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_023.sdf,-9.45,28.67,-3.91,False,fpocket_raw_p010,22.44,True,p2rank_raw_p010,4.67,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_024.sdf,-7.89,29.39,-3.48,False,fpocket_raw_p010,22.02,True,p2rank_raw_p010,3.63,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_025.sdf,-8.31,29.03,-2.93,False,fpocket_raw_p010,22.32,True,p2rank_raw_p010,3.28,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_026.sdf,-7.98,29.57,-3.18,False,fpocket_raw_p010,22.32,True,p2rank_raw_p010,3.32,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_027.sdf,-7.89,30.03,-2.26,False,fpocket_raw_p010,22.98,True,p2rank_raw_p010,2.38,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_028.sdf,-8.99,30.29,-1.89,False,fpocket_raw_p010,24.0,True,p2rank_raw_p010,2.54,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_029.sdf,-8.99,28.79,-3.18,False,fpocket_raw_p010,22.52,True,p2rank_raw_p010,3.82,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_030.sdf,-9.48,29.58,-3.18,False,fpocket_raw_p010,23.32,True,p2rank_raw_p010,3.88,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_031.sdf,-10.06,30.89,-4.14,False,fpocket_raw_p010,24.12,True,p2rank_raw_p010,5.06,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_032.sdf,-8.31,29.71,-2.91,False,fpocket_raw_p010,22.74,True,p2rank_raw_p010,3.13,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_033.sdf,-8.88,28.71,-2.47,False,fpocket_raw_p010,22.72,True,p2rank_raw_p010,3.22,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_034.sdf,-8.55,29.71,-3.73,False,fpocket_raw_p010,22.54,True,p2rank_raw_p010,3.98,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_035.sdf,-9.77,31.7,-2.88,False,fpocket_raw_p010,24.95,True,p2rank_raw_p010,4.14,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_036.sdf,-8.46,29.3,-3.08,False,fpocket_raw_p010,22.51,True,p2rank_raw_p010,3.4,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_037.sdf,-8.2,28.85,-3.6,False,fpocket_raw_p010,21.84,True,p2rank_raw_p010,3.93,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_038.sdf,-9.45,29.61,-2.99,False,fpocket_raw_p010,23.4,True,p2rank_raw_p010,3.71,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_039.sdf,-8.31,29.5,-2.16,False,fpocket_raw_p010,22.97,True,p2rank_raw_p010,2.45,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh2-OPT,unguided_040.sdf,-8.48,30.2,-3.64,False,fpocket_raw_p010,22.84,True,p2rank_raw_p010,3.86,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_001.sdf,-8.35,28.08,-2.86,False,fpocket_raw_p010,21.82,True,p2rank_raw_p010,3.64,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_002.sdf,-9.06,29.77,-5.78,False,fpocket_raw_p010,22.13,True,p2rank_raw_p010,6.08,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_003.sdf,-8.83,28.77,-4.06,False,fpocket_raw_p010,22.01,True,p2rank_raw_p010,4.54,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_004.sdf,-8.34,29.7,-6.16,False,fpocket_raw_p010,21.47,True,p2rank_raw_p010,6.29,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_005.sdf,-9.53,29.14,-4.09,False,fpocket_raw_p010,22.7,True,p2rank_raw_p010,4.75,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_006.sdf,-10.03,29.88,-4.43,False,fpocket_raw_p010,23.35,True,p2rank_raw_p010,5.21,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_007.sdf,-8.45,28.92,-3.53,False,fpocket_raw_p010,22.07,True,p2rank_raw_p010,3.9,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_008.sdf,-8.38,28.87,-5.09,False,fpocket_raw_p010,21.35,True,p2rank_raw_p010,5.37,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_009.sdf,-9.32,28.64,-2.97,False,fpocket_raw_p010,22.74,True,p2rank_raw_p010,3.85,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_010.sdf,-9.54,29.97,-3.0,False,fpocket_raw_p010,23.67,True,p2rank_raw_p010,3.74,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_011.sdf,-8.8,30.48,-4.85,False,fpocket_raw_p010,22.75,True,p2rank_raw_p010,5.13,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_012.sdf,-9.12,27.4,-5.53,False,fpocket_raw_p010,20.83,True,p2rank_raw_p010,6.41,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_013.sdf,-8.17,28.14,-3.91,False,fpocket_raw_p010,21.25,True,p2rank_raw_p010,4.46,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_014.sdf,-9.25,28.86,-5.16,False,fpocket_raw_p010,21.92,True,p2rank_raw_p010,5.66,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_015.sdf,-8.49,28.82,-7.72,False,fpocket_raw_p010,20.53,True,p2rank_raw_p010,7.95,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_016.sdf,-9.45,29.5,-3.88,False,fpocket_raw_p010,22.95,True,p2rank_raw_p010,4.48,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_017.sdf,-8.48,27.68,-3.94,False,fpocket_raw_p010,21.18,True,p2rank_raw_p010,4.76,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_018.sdf,-8.48,29.6,-5.66,False,fpocket_raw_p010,21.67,True,p2rank_raw_p010,5.83,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_019.sdf,-9.53,29.8,-4.66,False,fpocket_raw_p010,22.88,True,p2rank_raw_p010,5.19,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_020.sdf,-8.52,27.98,-7.79,False,fpocket_raw_p010,19.99,False,p2rank_raw_p010,8.19,False
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_021.sdf,-8.07,28.63,-3.85,False,fpocket_raw_p010,21.5,True,p2rank_raw_p010,4.21,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_022.sdf,-9.05,29.52,-6.29,False,fpocket_raw_p010,21.79,True,p2rank_raw_p010,6.58,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_023.sdf,-8.08,28.17,-6.08,False,fpocket_raw_p010,20.34,True,p2rank_raw_p010,6.45,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_024.sdf,-8.08,28.85,-2.76,False,fpocket_raw_p010,22.14,True,p2rank_raw_p010,3.13,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_025.sdf,-8.72,28.14,-2.47,False,fpocket_raw_p010,22.29,True,p2rank_raw_p010,3.42,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_026.sdf,-9.09,29.41,-6.27,False,fpocket_raw_p010,21.76,True,p2rank_raw_p010,6.58,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_027.sdf,-9.08,28.54,-5.93,False,fpocket_raw_p010,21.33,True,p2rank_raw_p010,6.39,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_028.sdf,-8.88,27.72,-3.84,False,fpocket_raw_p010,21.53,True,p2rank_raw_p010,4.77,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_029.sdf,-9.2,28.87,-6.22,False,fpocket_raw_p010,21.51,True,p2rank_raw_p010,6.64,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_030.sdf,-8.76,28.08,-4.37,False,fpocket_raw_p010,21.43,True,p2rank_raw_p010,5.02,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_031.sdf,-9.18,29.24,-5.88,False,fpocket_raw_p010,21.85,True,p2rank_raw_p010,6.25,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_032.sdf,-7.88,28.86,-4.27,False,fpocket_raw_p010,21.34,True,p2rank_raw_p010,4.5,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_033.sdf,-8.24,28.24,-6.09,False,fpocket_raw_p010,20.49,True,p2rank_raw_p010,6.45,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_034.sdf,-9.25,28.49,-5.28,False,fpocket_raw_p010,21.65,True,p2rank_raw_p010,5.86,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_035.sdf,-7.89,28.07,-5.34,False,fpocket_raw_p010,20.42,True,p2rank_raw_p010,5.77,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_036.sdf,-9.32,29.1,-4.9,False,fpocket_raw_p010,22.21,True,p2rank_raw_p010,5.4,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_037.sdf,-9.51,30.06,-4.85,False,fpocket_raw_p010,22.96,True,p2rank_raw_p010,5.35,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_038.sdf,-8.27,27.6,-4.26,False,fpocket_raw_p010,20.85,True,p2rank_raw_p010,5.03,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_039.sdf,-8.59,28.7,-3.64,False,fpocket_raw_p010,21.99,True,p2rank_raw_p010,4.11,True
Orai1WT-MDSnap-Fr499_cleaned,2abp-nh3p-OPT,unguided_040.sdf,-8.75,29.03,-5.44,False,fpocket_raw_p010,21.57,True,p2rank_raw_p010,5.75,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_001.sdf,-10.29,25.57,-3.27,False,fpocket_raw_p010,21.72,True,p2rank_raw_p010,6.28,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_002.sdf,-10.21,25.81,-3.37,False,fpocket_raw_p010,21.72,True,p2rank_raw_p010,6.12,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_003.sdf,-10.85,26.69,-4.12,False,fpocket_raw_p010,22.3,True,p2rank_raw_p010,6.37,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_004.sdf,-10.8,26.93,-4.1,False,fpocket_raw_p010,22.4,True,p2rank_raw_p010,6.21,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_005.sdf,-10.26,25.73,-3.1,False,fpocket_raw_p010,21.84,True,p2rank_raw_p010,6.06,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_006.sdf,-10.69,26.97,-4.14,False,fpocket_raw_p010,22.32,True,p2rank_raw_p010,6.15,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_007.sdf,-10.77,26.79,-4.06,False,fpocket_raw_p010,22.32,True,p2rank_raw_p010,6.24,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_008.sdf,-10.3,25.8,-3.33,False,fpocket_raw_p010,21.81,True,p2rank_raw_p010,6.15,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_009.sdf,-10.35,25.82,-3.36,False,fpocket_raw_p010,21.84,True,p2rank_raw_p010,6.17,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_010.sdf,-10.75,26.94,-4.18,False,fpocket_raw_p010,22.33,True,p2rank_raw_p010,6.23,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_011.sdf,-10.26,25.57,-3.3,False,fpocket_raw_p010,21.68,True,p2rank_raw_p010,6.28,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_012.sdf,-10.76,27.0,-4.23,False,fpocket_raw_p010,22.35,True,p2rank_raw_p010,6.24,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_013.sdf,-10.33,25.72,-3.42,False,fpocket_raw_p010,21.75,True,p2rank_raw_p010,6.27,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_014.sdf,-10.32,25.74,-3.32,False,fpocket_raw_p010,21.8,True,p2rank_raw_p010,6.19,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_015.sdf,-10.32,25.78,-3.25,False,fpocket_raw_p010,21.85,True,p2rank_raw_p010,6.13,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_016.sdf,-10.33,25.62,-3.27,False,fpocket_raw_p010,21.78,True,p2rank_raw_p010,6.25,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_017.sdf,-10.08,25.7,-3.2,False,fpocket_raw_p010,21.65,True,p2rank_raw_p010,6.05,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_018.sdf,-10.3,25.8,-3.24,False,fpocket_raw_p010,21.85,True,p2rank_raw_p010,6.1,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_019.sdf,-10.3,25.72,-3.42,False,fpocket_raw_p010,21.73,True,p2rank_raw_p010,6.25,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_020.sdf,-10.36,25.64,-3.28,False,fpocket_raw_p010,21.8,True,p2rank_raw_p010,6.26,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_021.sdf,-10.32,25.69,-3.26,False,fpocket_raw_p010,21.8,True,p2rank_raw_p010,6.2,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_022.sdf,-10.81,26.81,-4.04,False,fpocket_raw_p010,22.37,True,p2rank_raw_p010,6.24,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_023.sdf,-10.76,26.83,-4.02,False,fpocket_raw_p010,22.35,True,p2rank_raw_p010,6.18,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_024.sdf,-10.35,25.66,-3.18,False,fpocket_raw_p010,21.85,True,p2rank_raw_p010,6.19,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_025.sdf,-10.71,26.93,-4.17,False,fpocket_raw_p010,22.3,True,p2rank_raw_p010,6.21,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_026.sdf,-10.69,26.91,-4.27,False,fpocket_raw_p010,22.24,True,p2rank_raw_p010,6.28,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_027.sdf,-10.21,25.62,-3.33,False,fpocket_raw_p010,21.65,True,p2rank_raw_p010,6.24,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_028.sdf,-10.74,26.61,-4.12,False,fpocket_raw_p010,22.19,True,p2rank_raw_p010,6.35,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_029.sdf,-10.28,25.69,-3.41,False,fpocket_raw_p010,21.71,True,p2rank_raw_p010,6.26,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_030.sdf,-10.33,25.72,-3.25,False,fpocket_raw_p010,21.83,True,p2rank_raw_p010,6.18,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_031.sdf,-10.33,25.68,-3.4,False,fpocket_raw_p010,21.74,True,p2rank_raw_p010,6.29,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_032.sdf,-10.33,25.78,-3.34,False,fpocket_raw_p010,21.81,True,p2rank_raw_p010,6.18,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_033.sdf,-10.75,26.96,-4.23,False,fpocket_raw_p010,22.32,True,p2rank_raw_p010,6.25,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_034.sdf,-10.26,25.83,-3.34,False,fpocket_raw_p010,21.78,True,p2rank_raw_p010,6.11,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_035.sdf,-10.72,26.9,-4.27,False,fpocket_raw_p010,22.25,True,p2rank_raw_p010,6.29,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_036.sdf,-10.35,25.8,-3.36,False,fpocket_raw_p010,21.83,True,p2rank_raw_p010,6.19,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_037.sdf,-10.32,25.61,-3.26,False,fpocket_raw_p010,21.77,True,p2rank_raw_p010,6.25,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_038.sdf,-10.71,26.93,-4.17,False,fpocket_raw_p010,22.3,True,p2rank_raw_p010,6.2,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_039.sdf,-10.2,25.84,-3.23,False,fpocket_raw_p010,21.8,True,p2rank_raw_p010,6.02,True
Orai1WT-MDSnap-Fr499_cleaned,Synta-66-OPT-Singlet,unguided_040.sdf,-10.25,25.82,-3.34,False,fpocket_raw_p010,21.78,True,p2rank_raw_p010,6.12,True
Orai1WT-MDSnap-Fr499_cleaned,gsk7975a-deprot-OPT,unguided_001.sdf,-12.89,24.79,-14.52,False,fpocket_raw_p010,21.21,False,p2rank_raw_p005,10.19,False
Orai1WT-MDSnap-Fr499_cleaned,gsk7975a-deprot-OPT,unguided_002.sdf,-13.02,22.75,-13.58,False,fpocket_raw_p010,20.49,False,p2rank_raw_p005,10.33,False
Orai1WT-MDSnap-Fr499_cleaned,gsk7975a-deprot-OPT,unguided_003.sdf,-12.84,23.51,-16.11,False,fpocket_raw_p010,20.8,False,p2rank_raw_p005,8.9,False
